gene	sd_tracerx_renal
TIFA	0.6251342232349378
AMOTL1	0.625110607808832
CLN5	0.6250552243952562
SLX4	0.6249970371023192
RARG	0.6249655039960322
GRAMD1A	0.6249457624973078
DDX41	0.6249352195174871
C21orf15	0.6248827277248378
C6orf1	0.6248637214457654
PWWP2B	0.6247584430917553
SLC25A6	0.624706906063998
WFDC8	0.62466945401353
NCOA7	0.6246658715328867
TBCA	0.6245881840381454
CTIF	0.6245292933003442
HEBP1	0.6245005431805305
HSPA5	0.6244947741697185
DHRS7	0.624484063464937
SMPD1	0.6244781581954467
RPL19	0.624424028071767
CYCS	0.6244226050224443
SOWAHC	0.6244172199528353
ULK4	0.6243943108328082
USP36	0.6243824668301305
ANKRD26	0.6243812564384114
NXT2	0.6243054806482883
BTC	0.6243020822013696
PRR7-AS1	0.624289068859434
ARHGAP31	0.6242192825965225
C2orf83	0.6241892136749846
GLS2	0.6241458512120226
RCHY1	0.6240538321684839
NDUFA7	0.623917797947764
C1orf86	0.6238504543430378
ZNF763	0.6237875761304301
HSPA4	0.6235855389084047
TMC6	0.6235307875120406
USP53	0.6234879979347204
ACER2	0.6234265987780311
FAS	0.6234249843415786
FAM49B	0.6233895570429073
RAB30	0.623362118631386
KIAA1598	0.6233617129676429
FGD5P1	0.6233495130003388
H2AFZ	0.6233254117175766
C1QTNF2	0.6232578552418218
NOP10	0.6232510916291207
ACOT2	0.6230838210382708
SLC25A3	0.6229738675857027
MIPEPP3	0.6229049274691127
TMEM9	0.6228886365882025
SNRPN	0.6228566125904789
AIG1	0.6227617793623991
ARHGEF6	0.6227472433223686
GINS4	0.6227084306949879
HMBS	0.6226708572439783
AP5Z1	0.6225800465159816
TPD52	0.6225717095906563
ACSL3	0.6225343315008617
MDFIC	0.6225003878616834
ZNF850	0.6224201273955592
CD1D	0.6224102838390022
APOBEC3H	0.6223763574913725
ARHGEF40	0.622349443960304
LMAN1	0.6223348483917452
ARRB1	0.6223336369007394
TAPT1-AS1	0.6223122687324081
TLR5	0.6222834071517188
PPCS	0.6222669789555121
IFI16	0.6220157039723638
MOK	0.6220025189776527
MFNG	0.6219715903248887
TOP1P1	0.6219240523145072
CAPS2	0.6219209882409159
FLNA	0.6218423786541826
NEDD8	0.6218389813489196
MBD3	0.6218387166493825
SIGIRR	0.6217283066583434
SH3D19	0.6215813618191206
TLE4	0.6214578654110903
OSBPL8	0.6214277253644475
PTP4A1	0.6214228922457603
HIST1H2AK	0.6214192076277888
FICD	0.6213495749411332
DCTN3	0.6213009826144839
CLPTM1L	0.621279959566125
MPRIP	0.6212263578618266
RALGAPA2	0.6211982434287731
CCDC171	0.6210902853486834
LMF2	0.6210363463698785
PHLDB3	0.6209486823477232
TNFAIP8	0.6209406583412498
LOC101927844	0.6209145925211064
CD40LG	0.6209107594905491
CST3	0.620892910567013
CYP2S1	0.620746009598494
FAM41C	0.6207013752261308
ICA1	0.6206810824901359
TSTD3	0.6206502212298182
GALNT1	0.6205292805819266
TNFAIP8L2	0.6204797919586047
PKD2	0.6204796588869083
ELK3	0.620442138512578
UQCRC2	0.620425570685727
SLC4A2	0.6203994155598741
ZNF550	0.6203950566584192
PPP2R3B	0.6203514029818898
CHURC1-FNTB	0.6203295951006901
SCML2	0.6203261268969615
TMEM63B	0.6202910673890927
NDUFA12	0.6202380208824132
INPP5J	0.6202285162826431
EBPL	0.620203373556532
DPH3P1	0.6201612421998635
RBBP8	0.6201483121961371
PLEKHA1	0.620122733692342
TMEM134	0.6200954490880963
BHLHB9	0.6199031419209333
TMEM201	0.6198221517616962
LOC100507424	0.6198100775643857
TTC3P1	0.6197849666994181
KNTC1	0.6197365700251992
SAMD15	0.6196980633693121
COMT	0.6196473901319258
TCOF1	0.6196402245779407
SERF1B	0.6196322839169491
SLC26A11	0.6195678383027735
SNURF	0.619498383501543
LOC101927780	0.6194958535211579
TPI1P3	0.6194414883593173
TMEM52B	0.6193414888116989
OSCP1	0.6193375761820693
ZBED5-AS1	0.6193014472481212
FAM222B	0.6192937446232422
RBPMS-AS1	0.6192343022401035
WBP5	0.6192245425635007
FAM129B	0.6191892455906156
SSR3	0.6191545266993391
THAP9-AS1	0.6190732143575206
ASIP	0.619065499974775
NBPF12	0.6190590381071424
RTN2	0.6190045269408982
SPAG16	0.6189447392422163
SNRPF	0.618943308372048
LOC650293	0.6189114000795893
LOC100270804	0.618903410774782
AFAP1	0.6188740338746014
RBM19	0.6188474773839531
SLC46A2	0.6188221839241749
PSMA5	0.6187954895274247
PSME1	0.6187406046491424
MEX3D	0.6187207025337411
TMEM231	0.6186977823171393
TUFM	0.618689773309302
ANXA6	0.6185734202114167
ZNF257	0.6184194948534956
SRI	0.6183830990273088
MEF2D	0.6182936986099306
EPS15L1	0.6182563378053938
LARS2-AS1	0.6182219400005028
DLX5	0.6181987906488866
MBP	0.6181908786974936
LOC101929057	0.6181440508013146
CD97	0.6180125562898036
SHF	0.6179826994328685
TMEM106A	0.6178221362372903
GNPDA2	0.6177793594448382
ARSJ	0.6176274833351256
MAD2L1	0.6176261802312999
SET	0.6176203238738576
SCCPDH	0.6175674242326799
YBX3	0.6175149961521442
PCP2	0.6174874187020438
FAM63A	0.6174843420715014
TUBG2	0.6174781043056896
CLCN2	0.6174726923830948
TDRD3	0.6174281765113367
SDHA	0.6174077533612998
KLF7	0.6173706704374123
ZNF137P	0.6173049880292469
KIAA1524	0.6172768176118512
ACTRT3	0.6172524928090701
TRIM69	0.6172046452776666
KIF17	0.6171661803719068
HIST1H4H	0.6171437598203295
EMP2	0.6170479424434908
SDHB	0.6169898037862382
HS1BP3-IT1	0.6169834109839352
L3HYPDH	0.6169493248866746
RPL4	0.6168947463579794
MDC1	0.6168665838561121
HDDC2	0.6168384227835216
EXOSC4	0.6167907085593985
RNF133	0.6167524320688249
TRMT112	0.6167385017071992
MGAT4A	0.6167134840586785
POLR2I	0.6166848616158229
LILRA3	0.616668856491921
NBPF1	0.6165748717117681
ADAP2	0.6165451639383486
SYDE1	0.6165446392485264
LZTS2	0.616482312716423
C6orf201	0.6164611193623574
ZNF629	0.6164502930031833
LOC90246	0.6164307936700529
SATB1	0.6164055733539783
OTUB2	0.61638167805344
TRIP10	0.6161899482464791
SPDL1	0.616172666628464
SGSM2	0.6161029617472318
PROSC	0.6161012118907194
ZNF519	0.6160883025621607
OTUD7A	0.615990816220046
SURF1	0.6159849387215822
EIF1AX	0.6159516020820709
SLCO3A1	0.6158928604598448
RNF213	0.6158342070191543
PPM1F	0.6158281330517605
SUGP2	0.6156593415286497
RAPGEF2	0.6155781996136227
TFAP4	0.6155051920839626
SLC25A53	0.6154762640952259
SEC14L1	0.6154430079859596
SLC22A18AS	0.615401893323226
LOC653653	0.6151616083700671
PSPH	0.615140764813181
CDC26	0.6150736993982658
KLRG1	0.615029527757644
LOC143666	0.6149347495271374
MGC27345	0.6149185952196518
PRDM2	0.6149096156620949
TMSB15A	0.6148851241319743
NOMO1	0.6148396002472128
GOLT1B	0.6147553599759303
MAPK7	0.6147419860515136
MRPL51	0.6147290345603348
ME3	0.6147142094040408
CSNK1D	0.6146812505812363
EXTL2	0.6146561063308283
HHAT	0.6145550148514572
HAGH	0.6145227338586869
SLC25A11	0.6144927815713339
FAM53A	0.6144820275934512
DDB2	0.6144678426375725
COX6B1	0.6142534754944843
FAM3C	0.6142060373192794
ZNF276	0.6142009930534106
LYRM5	0.6141947916015668
LOC101927811	0.6141611128753929
GUCD1	0.6139860155857991
PVR	0.6138165073719879
CDC14B	0.6138031857319804
NUDT17	0.6136501888378003
CCDC102A	0.6136259050106567
TMEM217	0.6135266470616308
CCBL1	0.61348552020076
FGD6	0.6134515379081535
ZNF571-AS1	0.6133998982377639
SLC12A4	0.6133852269881188
SETD9	0.6132156406962989
DND1	0.6131819881318146
NPHP1	0.6131211710494082
GPR157	0.6130861945427347
SLC41A2	0.6130659047152985
LOC339874	0.613004571672988
CNIH4	0.6129221862632382
BRCA1	0.6128204758837371
EFHD2	0.612813838559302
PARPBP	0.6128008977572363
KIAA0907	0.6127627673858663
CRAT	0.6127543042240522
ZNF160	0.6127319503391465
CAND1.11	0.6127115170636902
NMI	0.6126822592202219
CCT6A	0.6126574916218535
GMCL1	0.6125774249163601
AK9	0.6125192134974974
FRAT1	0.6125090300479148
WDR61	0.6125079381965175
BZW1	0.6125004657918331
BCL9	0.6124966463053024
FUT1	0.6124936773395676
C9orf72	0.6124897925780763
LINC00998	0.6124843359710642
FBXO16	0.6124548627359604
PGS1	0.6124348334886257
APLP2	0.612403019985136
FAM118B	0.6123873465266508
ZNF717	0.6123253966000537
RMND5A	0.6123253810971775
CD101	0.6122602116418463
FAM122C	0.6122255897061414
YIPF3	0.6121950509113805
FERMT2	0.6121455113930409
GTPBP2	0.6119325194078923
CHEK1	0.6119123185538898
SLC25A39	0.6118402367954049
XRCC3	0.6118242580164502
DLD	0.6118150567484721
CARD6	0.6117906982400481
PCED1A	0.6117596710620093
OGFRL1	0.6117368784961271
SEPT6	0.6117183779860011
NPHP3	0.6116015825890442
TBC1D19	0.6115850586546051
ATP13A3	0.6113501919402179
PPAN	0.6113479929246884
C1orf43	0.6113157886318495
ATAD2	0.6112800369842127
TMEM150B	0.6111461815920183
FAM228B	0.6111178126312398
CLSPN	0.6110086798668218
GNGT1	0.6110059642596082
ARL4A	0.6109332560494761
IL13RA1	0.6109301129541802
PITPNA-AS1	0.6109248031315184
CTD-2201E9.1	0.6108832365341824
EIF6	0.6107492149130894
C2orf74	0.6106791858020743
LOC100505776	0.6104883479236548
DANCR	0.6104031448392016
IL17RE	0.6103423062394436
MRPL15	0.6103088564743527
MLK7-AS1	0.6102638979534754
SMAD3	0.6102399163119862
DDAH2	0.6101792976762598
NMRAL1	0.6101606648328389
NPHP4	0.6101087640439468
FAM60A	0.6100332984024702
STAG3	0.6100227442085787
TMEM140	0.6099265217611507
CCL24	0.6098289121375455
PTPN14	0.609788292523317
DPY19L1P1	0.6097696257169707
PCGF3	0.6097126382804743
CEP128	0.6096626314953946
BRI3	0.6096587075333413
MRPS23	0.6096150217153916
LEPREL4	0.6095246330804726
EIF4EBP2	0.6094201850934577
ANKDD1A	0.6094140103967227
PSMG3-AS1	0.609408514640584
WIPF1	0.6093534133674539
GPR141	0.6092017043687145
HOXA1	0.6091694748831464
CDKN2B-AS1	0.6091693661428365
IMPAD1	0.6091527090574423
DYNLRB2	0.6091182505306256
MFSD12	0.6090530397834407
BBS10	0.609040673861249
PRR29	0.6090119303591818
PRG2	0.6090085483693741
RAD51-AS1	0.6090044083310052
PSMD14	0.6089910769395293
LINC00458	0.6089776710533491
ARID1A	0.6089648091277313
SPSB3	0.6089230276221818
CCDC28A	0.6089208575047323
ETV5	0.6089194121805281
PTPRJ	0.6088371301071438
VPS18	0.6087999011901574
C8orf59	0.6087799199338341
LINC00663	0.6087505323291662
NHEJ1	0.6086478849597826
RPL21P44	0.6085670684815762
LHX4	0.6085610831489541
MRPS25	0.608559940216911
LOC728743	0.6085466976153606
EFHC1	0.6084895184101179
SRF	0.6084491974688483
SERINC5	0.608386281189008
PRRC2A	0.6083563550502669
GYPC	0.6083158883857273
FAM74A4	0.608309365450434
GANC	0.6082911112164247
SLC7A5P1	0.6082895614594552
LY6G5B	0.6082853331416881
ANKRD36BP1	0.6081574868939935
PIH1D2	0.6080778438397315
LPAL2	0.6080086414686534
LINC00899	0.6079493767105317
ANKMY1	0.6079055895184226
UBE2Q2P2	0.6078260327427465
C8orf49	0.6077874592418987
AAMDC	0.6077439015554841
PHB	0.6077345750379227
HN1L	0.6077210092852573
TMED2	0.6077097993936443
CD27-AS1	0.6076121320744561
DHX34	0.6075664876467328
IKZF4	0.6075378842328376
SAPCD1	0.6075351696560063
MANEA	0.6075249897694371
MICU2	0.607404541066164
APOBEC3D	0.6072827506943971
TSPAN3	0.6072323335112166
CHMP2B	0.6071790207430664
LOC100144595	0.6071518226002967
CDADC1	0.6070943887296412
SERP1	0.6070236720849813
PHLDA2	0.6068063601076543
USP51	0.6068006487961896
ZNF436	0.6067908310749062
MANSC1	0.6067888376187379
LOC100507577	0.6067786564037311
SAP25	0.6067103429035093
TMEM9B	0.6065685196190521
MINA	0.6065340423347265
IL6ST	0.6064277852700157
ITGA2	0.6064105617567894
ARL2	0.6063815129156065
FKBP4	0.606332246267154
LAPTM4A	0.6063255633464998
LOC101928243	0.6063174674621699
ARFGAP1	0.6062874790039058
BLID	0.6062675708077484
LOC100506606	0.606259546151081
RAD52	0.6062381520861828
LTA4H	0.6061659980025424
POC1A	0.6061467716452719
ACP6	0.60608296276675655
LOC286367	0.6060693274030022
ZNF713	0.6060250842708531
RNPEPL1	0.6060096399688342
C15orf38-AP3S2	0.6059871192749854
C6orf195	0.6059175055788237
BNIP3L	0.6058851547894021
USP21	0.6058704729946227
LPCAT2	0.6057465201766908
TTC28	0.6057237819075192
VPREB3	0.6056514935766885
NNAT	0.6055617018150372
PNMA1	0.6055140722268306
FAM8A1	0.6055114810581095
SRCRB4D	0.6055035644738146
SLC38A10	0.605471990741671
LOC100506603	0.6054642137865842
DHRS4-AS1	0.6054390290929017
RMND1	0.605429157294836
LOC101928370	0.605408950733497
NDUFA9	0.6053569235937104
TAPBP	0.6053246943037267
GDF11	0.6052793072753662
HOXC9	0.6052723345142081
VSIG10L	0.6052427288677289
TAS2R20	0.6052238224475383
MAST3	0.6051991777375032
URGCP-MRPS24	0.6051534619081831
DCK	0.6051473706380245
RACGAP1	0.605098187023575
RASSF8-AS1	0.6050293016918282
MUM1	0.6049604340154392
ARRB2	0.6049543282345327
AARD	0.6049199444894343
QRICH2	0.6048961003445816
CHCHD1	0.6048598509967278
STOML1	0.6048559091253327
FAM72B	0.6047782388201225
RPS19BP1	0.6047171498747783
FOXO1	0.6046165693020263
TMIE	0.604604780310918
MAP3K13	0.6045399080883253
ATPIF1	0.6045124821666125
RPL15	0.6044461966816482
AKTIP	0.6043142404919172
HIST1H1A	0.6042965965314078
IFIH1	0.6042145448088165
DPP3	0.6041774574349015
NSA2	0.6041590260586364
FLJ37201	0.6040015973670989
IPO4	0.6039791233157155
GHDC	0.6039759822278125
SNX7	0.6038750279839447
MFSD3	0.6038621249101207
SNHG20	0.6037674915563979
GOLGA7	0.603748133340709
IFNGR2	0.6036518646566075
EFCAB2	0.6036456166475239
GSTK1	0.6035392580066812
MYO9A	0.6034893902708749
ZNF879	0.6034872502846005
RPS14P3	0.6034720521880995
GSG2	0.6034700512961835
NAALADL2	0.6033554062790806
HK1	0.6032610185135134
POLN	0.6032566957507803
ST3GAL4-AS1	0.6031887156289883
ZNF304	0.6031693524593746
GNG12	0.6031671181347388
LHPP	0.6031587439419482
USP18	0.6031007673444596
DFFB	0.6030010974455887
SPAG1	0.6029590589362579
NHP2	0.6029371987829047
LINC00638	0.6028561489912483
PSD4	0.6028387549587976
LOC285740	0.602834106235065
KIAA1467	0.6028235175230828
ZMPSTE24	0.6027943985062507
PIK3C2B	0.6027920016969617
PTS	0.6027594455426463
THNSL1	0.6027131894817943
AMFR	0.6026938517690219
DCUN1D3	0.6026774632239645
NKAPP1	0.6026498810256508
TMEM230	0.6026414313650204
NOP14-AS1	0.6025994579286094
LOC400548	0.6025879088286297
CCDC169	0.6025464724141886
FXYD6-FXYD2	0.6025178994874892
GLOD5	0.602500667300276
FKBP14	0.6024217435280708
GBA	0.6023448214120618
MIOS	0.6023046841076429
MEF2BNB-MEF2B	0.6021460869409768
SLC45A1	0.6021237810368579
TMEM8A	0.6020022076444232
TMEM216	0.6019343779682715
ZNF419	0.6018825571104974
FXN	0.6018662133254655
SIMC1	0.601839459524648
IFITM3	0.6017886809024269
VAMP2	0.6017883972835404
ARHGAP18	0.6017586453632593
ZNF211	0.6017490408922261
MIR4435-1HG	0.6017230830380847
C14orf166	0.6016949738239737
PYGB	0.6016751951997908
SFTPD	0.6016601108480824
JDP2	0.6016367477348374
ST7-AS2	0.6016257954008657
RHBDD2	0.6015807035220067
ZGRF1	0.6015781397922078
MRPL14	0.601535634909558
RHOBTB2	0.6015292707207199
JOSD2	0.6013770455805545
DLEU2L	0.6013598120176095
ZMAT3	0.6012087977730874
OR2A20P	0.6011481575499656
LSM1	0.6010490377685586
WIZ	0.6010132332821556
RTKN2	0.6010104428105182
NIPSNAP3A	0.6009893963030546
SARM1	0.6009608018604385
STARD13	0.600841840167312
SRGAP2D	0.6008251676370914
TEAD3	0.6007470444701748
CDK20	0.6007361618894359
DNAJB4	0.6006573554122969
SFI1	0.6006465199887587
TOB2P1	0.6006269896143829
TMEM116	0.6006173038037478
LINC01197	0.6005600561067229
IRAK1	0.6005246596957846
SLC35B1	0.6004254465513983
C6orf163	0.6003276781730295
MAP3K10	0.6002832399115633
LIMA1	0.6002456352991657
ENTPD7	0.6001499501053752
C11orf48	0.6001406650549357
HPS3	0.6001107432339636
RFX3	0.6000986526655828
LINC00299	0.6000831774413681
ATP2B1	0.5999448795552753
ZNF396	0.5999438663143414
THOC3	0.5999092174681335
PARP10	0.5998818860399261
ASCL2	0.5998682144528694
TIGD4	0.5998405825818166
BAG1	0.5997626565410785
CRYBG3	0.5997564271979606
SMIM20	0.5996754986896736
TXNL4A	0.5996747715392448
TMBIM4	0.59962518346037
DEFA3	0.5996077820129301
CRELD2	0.5995652384342051
ATG4C	0.5995441161762434
OGDH	0.5994252600450365
MRPS18A	0.5994200870309829
NUDT4	0.5994080221554193
PHPT1	0.5993407591823996
LONP1	0.5992672882343394
PSMB3	0.5992131356279361
NODAL	0.599201332931436
RAB11FIP5	0.5991558133200512
GJD3	0.5991204798683343
ADAT2	0.5990967658868629
CRYBB2P1	0.5990864274906826
GNAS	0.5990568491650464
LTA	0.5990371709419834
LOC284757	0.5989251166862171
RHBDL2	0.5989160403013916
MKL1	0.59887246689118
ATP1A1-AS1	0.598817754566522
ASNS	0.5987579120531328
MLKL	0.5987344134674764
NEK8	0.59870033001879
PMS2P4	0.5986717260393599
ZNF213	0.5986634408649729
RASGRP4	0.5984164506531452
MIR133A1HG	0.5983847427529452
FBXW5	0.5983747373808208
KANSL1	0.5983529926365082
COPE	0.5983423439709897
LOC401052	0.5982573886689301
FAM189A2	0.5981495539715147
TUBGCP2	0.5979804532956782
ERCC6-PGBD3	0.5979676685968714
CCL17	0.5979288748271803
PMS2P3	0.5978198160422502
SLC25A15	0.597785995594704
SPECC1	0.5977279539326958
MAP10	0.5977189492866856
RNVU1-19	0.5975379666491587
ISOC1	0.5975221761244266
CCDC107	0.5974696247074819
SCP2	0.5974606264474426
NBPF15	0.5974453403715068
AZIN1	0.5973877301769925
TAS2R43	0.5972647175457454
CA13	0.5970665852991495
NBPF9	0.5970568422928325
TMEM208	0.5970522954455043
INTU	0.5969479992054679
LYST	0.596910222390238
STK10	0.5968640536384464
VEGFB	0.5968532324371073
PPIP5K1	0.5967814787703019
ENTPD6	0.5967647418329098
PAN2	0.5967531653156222
NELFA	0.5967503262353848
LOC728819	0.5967391257274923
CTC1	0.596706587545864
GPR18	0.5967059360719706
BTN2A2	0.5966916489730134
SNX8	0.596670818405431
SNHG17	0.5966636139740997
VMP1	0.5966609361578048
ZNF658B	0.5965946224690067
ABHD5	0.5965793223018704
RHOQ	0.5965482204954764
ITGB5	0.5965241197941786
IFLTD1	0.5965081795884485
NACA	0.596477510025229
AFG3L2	0.5964569743484568
CCSAP	0.5963755280237668
NUDT2	0.5963734503173621
ALYREF	0.5961960214353877
AIP	0.5961623788946712
NRSN2	0.5961258592249057
MTRNR2L5	0.5961056149082165
PRR4	0.5961013119231792
HEXIM2	0.5960196836611023
ZMYM6NB	0.5959967815655035
ZNF234	0.5959765047294776
ZNF593	0.5959326917742089
APPBP2	0.5958915981804414
OS9	0.5958485609700169
HSD17B4	0.5957839438144774
LRRC8D	0.5957820060449985
PSMB6	0.5957413235936204
FAM175A	0.5956765774454129
PIGL	0.5956394475991944
EEF2	0.5955891118328566
PLD1	0.5955180895311862
BTN2A3P	0.5955008822433538
CCZ1	0.5954507214962187
ZNF559	0.5954286786991679
LOC100506746	0.5954279134048398
OR7E14P	0.5954161404970303
ATAD5	0.5953483373592215
IMPACT	0.5952938047310151
MRPL45	0.5951859240140047
RALGPS1	0.5951118879466986
LOC100506639	0.595090234010213
QPCTL	0.5950287931498928
ERP29	0.5949391980562538
ETHE1	0.5949343790303041
ARHGAP32	0.5949005488736275
SLC2A11	0.5948584453096655
IFI27L1	0.5948235929496052
S100A10	0.5947382200852619
DDX60L	0.5947089524514065
SPIN2A	0.594682932363911
LOC101241902	0.5946584540491622
WDR93	0.5945832194260452
RASA3	0.5945323081144439
MAPKAPK3	0.594522423737615
ARL6IP5	0.5945176502417674
GAB1	0.5944956738946788
CDK10	0.594373662371222
TMEM191B	0.594292435600642
NEIL2	0.5942064685706407
ARSD	0.5941127741176554
ACADVL	0.5940929137977023
TRUB1	0.594028002497278
ZBTB47	0.5939886733857015
CNOT6L	0.5939758745378265
TAF10	0.5939575727621023
OARD1	0.5939270237295841
RRAS2	0.593923938689434
LOC100506368	0.5939113970067151
RNASE2	0.5938465272630693
GLO1	0.5937996853406838
TMCO4	0.5937906037409776
TMEM117	0.5937816611567664
TMED9	0.593736641675812
AGFG2	0.5937046635273564
BCL2L12	0.5936535526624516
TCTN2	0.5935552361820495
OR7E2P	0.593535587060844
FAM131B	0.5934903974647381
KDSR	0.5934496194528294
ZFAND1	0.5934280472493573
SH2D1B	0.5933888113929288
ISCA2	0.5933810699748276
ULBP3	0.5933357721705806
CAMK1D	0.5933147298263255
CENPO	0.5932558045914865
IMP3	0.5931738197131052
CENPT	0.593146382395134
DYNLT1	0.5931435516688572
LPIN1	0.593065691590552
MYO5A	0.5930529589878633
RABGAP1L	0.5930456586397143
C14orf119	0.5929477037155216
LOC284950	0.5929338886669177
DYRK2	0.592861229064983
ISCA1	0.592838046290246
TTC21B	0.5928229232208484
DNASE2	0.5926790895841132
FAM177B	0.5926273821411773
TMEM8B	0.5925626769155847
SUMO1	0.5925040963198382
RINL	0.5924774306503884
DDX58	0.5924691734668254
LOC440895	0.5924228057893707
MCM6	0.5923925406855848
PNKD	0.5923503407409931
CCT4	0.5922732412439519
CASC2	0.592145341980678
TARBP1	0.5920649679666435
COPS8	0.5920423714226716
AKAP7	0.5920287770256374
LOC100652768	0.5919512009695465
FAM200B	0.591927504076568
GPD2	0.5918792765318139
ATL3	0.5918389119899795
FBXL13	0.5918333117930658
HS1BP3	0.5917747144285377
LAMC1	0.5917614809796927
IKBIP	0.5916573040199025
FRAT2	0.5916549759184081
C11orf84	0.5916465591573241
RNF32	0.5916068575956033
PHRF1	0.5915543712354903
SAMD4A	0.5915537671083926
ZNF789	0.5915303705581797
LOC102800310	0.5915231241931856
C19orf70	0.5914522680536206
SFXN4	0.5914381966803247
PTGR2	0.5913934887532545
GPR89A	0.5913695608958566
ABHD17C	0.5913408976711213
ANKRD23	0.5912872537597826
ATPAF1	0.5912498572536078
MALSU1	0.5912173763572662
ARRDC5	0.591170349654613
TDRP	0.5910956829267066
RAB8B	0.5910952440443372
GALNT10	0.5910238263042614
JUND	0.5910051863639911
ZNF682	0.5909386858613157
OGT	0.5908305783532924
DMWD	0.5908073661422123
DYNC2LI1	0.5908030790248726
PDIA3P1	0.5907522929146926
GOSR1	0.5907442955686932
IL9R	0.5906715436092207
FLJ31306	0.5905539041730546
CNTRL	0.5905392207169482
RFFL	0.5905373236522722
LOC113230	0.5904727299007393
C19orf10	0.5904488427643878
FRMD4B	0.5904114419844825
DAG1	0.5903926461990012
PUS1	0.5903584046145227
MRPS12	0.5903134266612928
SUMO4	0.5902875729316729
COMMD3	0.5902740146297111
DNAJC15	0.5902140091920948
SPPL2B	0.5901663671016175
RSG1	0.590119867923758
ZNF496	0.5900767140240858
NAALADL1	0.5900172186381881
BTBD1	0.5900156429561216
FLJ43681	0.5900096599566145
ATP6V1E1	0.589998882329865
PDP2	0.5899956091755891
RCN1	0.5899773989655985
SNRPB	0.5899165551604981
MLLT4	0.5898796791486852
OAZ1	0.589792784245282
POLR2A	0.5897693214211555
UBL3	0.5897399322026019
PI4KAP2	0.5897346070407188
MKKS	0.5896043950936298
ZNF833P	0.5895646605884932
KIAA0930	0.5894836454090661
CALM1	0.5894690258560664
LOC283194	0.5894245215136442
FAM160B2	0.5893710113036749
FUNDC1	0.5892002339801838
ZNF625	0.5891812443669803
FITM2	0.5891380840795338
PDHB	0.5891308496753672
KLHDC1	0.5891238172789591
DNAJA1	0.5890865720125535
LOC389765	0.5890600301872728
MDH2	0.5890414496145328
RASAL2	0.5890223636017542
PACSIN2	0.5890090238924082
SRRM2-AS1	0.5889686843211741
SF3B6	0.5889571120487179
CASP4	0.5889372756254811
FKBP9	0.5889184651857949
PPTC7	0.5888988943921865
OSR1	0.5888777390098815
MRPS18B	0.588799154426329
DZANK1	0.5887271861178103
USP13	0.588681855885746
HSP90B1	0.5886646354652616
LOC100129935	0.5886056186100046
FLJ10038	0.5886045413990606
PRAF2	0.5885086910185433
PBX3	0.5884908850071243
ZHX3	0.5884564890871528
ZNF287	0.588447138956987
HEXIM1	0.5884073251350613
LINC00934	0.5884046638597541
NCAPG2	0.5883876772773239
NDUFS4	0.58833520456629
SPDYE7P	0.588170354775769
E2F5	0.5881065299617018
LOC100133050	0.5880720280546428
POU6F1	0.5880372494064533
TBC1D32	0.58799595890618
UTRN	0.5879580301126285
PPIL1	0.5879321278826091
NEK7	0.587914192722229
MRPL50	0.5878763559939334
TAF9B	0.5878653834680557
TMBIM1	0.5878521736757711
BIN3-IT1	0.5877713113276695
LOC100507006	0.5877694800609092
FANCD2	0.5877359081042761
HIST2H2BA	0.5876963724384966
MOAP1	0.5876514544963839
RPL6	0.5876458838123219
IPMK	0.5876099295461674
A1BG	0.5875030882042223
SLC18A2	0.5875003599003765
CPLX1	0.5874745615323718
ATG2A	0.5874650136668111
MATN1-AS1	0.5874412422580447
TNFSF12	0.5873575825596217
PEX11G	0.5873560882457142
SULT1A3	0.5873284729836323
SULT1A4	0.5873284729836323
RTBDN	0.5872175099639758
CLHC1	0.587182488820013
SNAPC1	0.5871699575711896
TIMELESS	0.5871662896309474
ARF5	0.587096208060847
TM2D3	0.5869940991311391
CKLF	0.586974321684319
SLC26A4	0.5869234620524824
TCP1	0.5869227858896675
AAK1	0.5868971368034127
MIPEP	0.5867692226367518
APEX1	0.5866520657316069
HAX1	0.5866509797947723
CREB3	0.5866468409225015
LOC101928604	0.5865430911365089
TRABD	0.5865289401335732
SAP30L	0.5865274185280861
ATP2B4	0.5865228711434478
C5orf64	0.5864813677265835
WDR86-AS1	0.5864758670336666
SCRN2	0.5864620125888701
ZNF468	0.5864081594676948
LSM4	0.5863700242397549
VSIG2	0.5863694708090303
PGRMC2	0.5863391609803721
LRRC37A6P	0.5863139823150564
ZAK	0.5862950451751197
ZNF737	0.5862746868219575
CDC25A	0.586171200364036
ZNF569	0.586137146338213
BRK1	0.5861270579497382
YKT6	0.5860932662007685
CA5B	0.5860687193139935
LOC641367	0.5860586611739591
SPATA2L	0.5859880587992651
IFT88	0.5859321858275676
SIRPA	0.5859167357354019
MRPL10	0.5857921279725179
INO80B	0.5857428205474027
ZEB2	0.5856915818229738
HSPA9	0.5856904938027329
MAST2	0.5856419920482128
VSIG10	0.5856386670477375
PMF1-BGLAP	0.5856175469702952
PEX7	0.585438449262531
KCTD13	0.5853785498684824
IRF5	0.5853572620003581
ENKD1	0.5853392540868922
PLCG1	0.5853123064022165
UXT	0.5851960848673619
SEC23B	0.5851852484538513
LOC643623	0.5851784592888524
MLH3	0.5851770379729905
PGPEP1	0.58517359471153
AP2S1	0.5851709725011567
RTCB	0.5851581175301084
IDNK	0.585137229781999
UBALD1	0.5851296093704106
MRPL34	0.5849884045924806
