gene	t	p	model_p	fdr	variable
KIF3B	0.0677288809294369	0.946062418554281	0.00144232255510843	0.9655901950837738	is_metastasis
KIF3C	-3.1173860829241042	0.0020658588906641933	8.693924116210492e-6	0.010006836204520895	is_metastasis
KIF5B	3.600514076129948	3.91757561633791e-4	0.6411182408018684	0.0029052609087547947	is_metastasis
KIF5C	2.165992554350265	0.031377086470037605	2.2961630411975666e-5	0.07901631192383288	is_metastasis
KIF7	-3.832565905990707	1.6513868376508413e-4	0.0012205247725350322	0.0015628556794624394	is_metastasis
KIF9	-0.4370790460835919	0.6624788785633978	2.1385858070463243e-8	0.7621772806416669	is_metastasis
KIFAP3	0.1613801807146681	0.8719407455801352	0.26125610502395313	0.9152396169782568	is_metastasis
KIFC1	1.7890253835318006	0.0750799574135707	0.8242960780123223	0.15388721130492353	is_metastasis
KIFC2	-1.4063278453292318	0.1610249983849001	0.966313615817812	0.27487133142491776	is_metastasis
KIFC3	-2.5929587556284894	0.010147779463103692	0.9425629994470295	0.03335350233217508	is_metastasis
KIN	-2.072904681901164	0.03933550779434892	0.18893983165061262	0.09396440039072738	is_metastasis
KIR3DX1	-3.8949704625876764	1.2998052387612615e-4	0.24244224672667194	0.0013026438352619133	is_metastasis
KISS1R	1.2080985373927804	0.22829471669683213	0.7864479291467376	0.35761275790539937	is_metastasis
KIT	-1.001780721742067	0.31754017549724756	1.2544481660863362e-8	0.4553795732298533	is_metastasis
KITLG	1.5266073223909455	0.12828212096459554	0.8254969629618856	0.2315703845589477	is_metastasis
KIZ	-0.3233536515925282	0.7467318105319811	0.02573244274694495	0.8279429261650234	is_metastasis
KL	-0.5407577846329412	0.5892166940020045	2.1391013995879666e-7	0.705660705624114	is_metastasis
KLB	-1.167906912857989	0.24409707590426058	0.1441233534830653	0.3757386582108535	is_metastasis
KLC1	-1.698952931873646	0.0907289212352184	8.004283573094993e-15	0.17777389850910036	is_metastasis
KLC2	-3.114823433605192	0.0020831225309322922	1.0960882830408988e-5	0.010065919638536482	is_metastasis
KLC3	-1.3901256046018982	0.16588295922447438	0.054547580460120315	0.28084740818340265	is_metastasis
KLC4	-0.26887390794656907	0.7882786923734018	5.223474465690216e-4	0.8566532083670001	is_metastasis
KLF10	2.3312789245962553	0.020635153966317665	0.002465154029022049	0.057265796777595405	is_metastasis
KLF11	0.824611276364584	0.41047743743487175	0.6093449230263739	0.5475100525770252	is_metastasis
KLF12	-1.198882071058642	0.2318519463190788	0.1269407466451036	0.3619802611704326	is_metastasis
KLF13	0.03967581172922814	0.9683872431926841	0.9734260573038007	0.9800568626977956	is_metastasis
KLF15	-2.2089374356035627	0.02820135347065452	0.010942275694305774	0.0728375911844964	is_metastasis
KLF16	-1.2290850979388228	0.22034107668649452	0.5114423394099966	0.3480496703001793	is_metastasis
KLF2	-0.3906010350405335	0.696466718662103	0.3890253860737331	0.7896377083354507	is_metastasis
KLF3	6.103690051436796	4.572260932254396e-9	6.339964453615494e-10	8.384457709536632e-7	is_metastasis
KLF3-AS1	-2.1469592677673575	0.03288056982893466	0.9635334330435279	0.0818391760945809	is_metastasis
KLF4	3.620235784015579	3.6461877788275017e-4	2.5737112308094646e-8	0.002757588186236975	is_metastasis
KLF5	2.568831518587311	0.010859728883859785	1.8751174628571336e-4	0.03512929480872856	is_metastasis
KLF6	0.33399049534635183	0.738702012788651	0.20462053777322028	0.8212970409902167	is_metastasis
KLF7	-1.0777889409415027	0.28229768662138066	0.31296904819829585	0.418768680187502	is_metastasis
KLF9	0.5140994690674039	0.6076938058044192	5.200191752931801e-11	0.7200332749818242	is_metastasis
KLHDC1	-0.9130696197809098	0.36219645147136337	6.347808529873169e-7	0.49987996047864874	is_metastasis
KLHDC10	2.6586661181757183	0.008416224819991474	3.1511452649555074e-06	0.028900113012388696	is_metastasis
KLHDC2	1.786485300378933	0.07538530335961054	0.14747057037007755	0.1543338383989707	is_metastasis
KLHDC3	3.711032977915666	2.609742849049878e-4	3.6069560652818197e-4	0.002164336290932899	is_metastasis
KLHDC4	1.132819203560683	0.2585121658218307	0.02467476738032478	0.3921142745089966	is_metastasis
KLHDC7A	-1.0520726486957261	0.29391002418378964	0.002309814369606423	0.4313490844480937	is_metastasis
KLHDC7B	-2.4710094006624304	0.014225772647745868	1.0834846750546875e-10	0.04320669171567469	is_metastasis
KLHDC8A	0.8101196787666008	0.4187389253810746	1.1981081246393354e-4	0.5558516147767955	is_metastasis
KLHDC8B	2.2128794915481	0.027924326892036482	0.029502252410966528	0.07228075081861689	is_metastasis
KLHDC9	0.16829175777776537	0.866506978684257	1.7574893854468943e-8	0.9115689568634859	is_metastasis
KLHL11	-1.0908689338607098	0.2765131213739956	0.7428773380607971	0.41215207840260243	is_metastasis
KLHL12	2.315585998391142	0.021493669288706947	0.001420698594779642	0.058895907307693014	is_metastasis
KLHL14	0.19093224209214524	0.8487531764442294	0.48642671218390376	0.8983130838312361	is_metastasis
KLHL17	-3.327178168389894	0.001026721354805379	0.36438101274217854	0.005917267563204878	is_metastasis
KLHL18	1.9783302212132716	0.0491279521796744	3.0429937020460066e-13	0.1109188814801731	is_metastasis
KLHL2	3.63344274640842	3.474450904415518e-4	0.7223480419771007	0.002660479759780212	is_metastasis
KLHL20	0.6121330523245919	0.5410761681067755	0.9013406279741345	0.6667553621348238	is_metastasis
KLHL21	-1.4709794504557205	0.14271267084627584	0.6245190446226292	0.2511344606616918	is_metastasis
KLHL22	-3.6088379395898347	3.8007925186620554e-4	1.5520656189164753e-12	0.00284909770206405	is_metastasis
KLHL23	0.6877783297486462	0.49231035022090297	0.1748963511718926	0.6237825600632637	is_metastasis
KLHL24	1.6268094292694308	0.10519611273174322	0.0014926339858010124	0.1995391069011572	is_metastasis
KLHL25	-2.759127281268393	0.006279228986179764	7.950072147570489e-6	0.023222292636159842	is_metastasis
KLHL26	-3.525632775978883	5.130902379234104e-4	7.152295475555697e-5	0.003553131024756525	is_metastasis
KLHL28	-0.9514264501385418	0.34242262429854353	4.3362810643981886e-8	0.4803600009712205	is_metastasis
KLHL29	0.4937208334664677	0.621991452565724	0.8491699451462735	0.7307196364279909	is_metastasis
KLHL3	-0.8451368116039187	0.398944370525781	0.10455099933876205	0.5368482019128529	is_metastasis
KLHL30	-3.2710857925304175	0.0012420502732735678	0.3964374744058074	0.006832002282283902	is_metastasis
KLHL32	-0.18709339942285455	0.8517582766700404	0.005592056810348072	0.900211591809953	is_metastasis
KLHL36	0.5572302469499445	0.5779315032625546	0.7776086955146531	0.6966238026579273	is_metastasis
KLHL42	1.4628475685305198	0.14492339089575307	0.04797139260948395	0.25375027105521614	is_metastasis
KLHL5	2.068860213670557	0.03971726875924013	0.002631360147948037	0.0946670889399849	is_metastasis
KLHL6	-1.2276840370193625	0.22086574630208647	8.130324799959996e-13	0.34864442009898944	is_metastasis
KLHL7	2.251760666344068	0.025316117555614373	0.28995606557056636	0.06687290783831851	is_metastasis
KLHL8	1.2711531612712161	0.20500443800345536	4.8157734345263375e-4	0.32916336872967816	is_metastasis
KLHL9	2.7499890231911697	0.006455541257217856	1.61295645855171e-7	0.023737563164561493	is_metastasis
KLKB1	-0.8770003090465489	0.3814345131621337	0.7319026082526108	0.5195692963389281	is_metastasis
KLLN	-1.7345540295249513	0.08420783130580178	0.015550212124550024	0.1676557498643431	is_metastasis
KLRB1	-1.2865205614700348	0.19960144669409616	1.8509942001312414e-8	0.3228006445218919	is_metastasis
KLRC1	-1.8404403808636456	0.06703838302314817	0.150842969645616	0.14123872997416473	is_metastasis
KLRC2	0.9516386992427648	0.3423151747305241	8.068967956785873e-4	0.48027526502335055	is_metastasis
KLRC3	-0.1274024600840186	0.8987371944380964	0.0011569826794665947	0.9348879612101018	is_metastasis
KLRC4	1.21536342958656	0.2255184361174812	0.004328800570020007	0.35424633640881464	is_metastasis
KLRC4-KLRK1	0.48059327989402756	0.6312788517620864	0.9938462428429351	0.7380077319821708	is_metastasis
KLRD1	-3.1717329376243555	0.0017294690632669455	0.16178044991672666	0.0087401944070613	is_metastasis
KLRF1	0.588857367136943	0.5565556428951293	8.288910562729993e-7	0.6796106866148675	is_metastasis
KLRG1	-0.13134688745371795	0.8956198565665711	6.613520051872785e-7	0.9331576427626905	is_metastasis
KLRK1	0.9243539783489183	0.3563056829395337	1.9186054510593007e-8	0.4937228894117974	is_metastasis
KMO	-0.535400056314516	0.5929091799467481	0.8213709416521962	0.7085204486161207	is_metastasis
KMT2A	-3.8466297396068545	1.565058514541231e-4	0.03529054418930128	0.001500246179587385	is_metastasis
KMT2B	-2.843325529125737	0.004881127864450285	0.04766115654887575	0.0191077142905567	is_metastasis
KMT2C	-3.1281093211667192	0.0019950439838138335	0.005620198175880846	0.009737304200294271	is_metastasis
KMT2D	-3.9900661280480034	8.973455782543437e-5	0.016666116497313588	0.0010040031350991548	is_metastasis
KMT2E	-5.54146019539701	8.461200770264525e-8	9.297286077545015e-5	7.027773816243241e-6	is_metastasis
KMT2E-AS1	-0.17818668624906714	0.8587388568647684	0.6884192305752668	0.9059116939651916	is_metastasis
KNDC1	-0.38486538169078	0.7007056087509091	3.6224987817104707e-9	0.7927219930745002	is_metastasis
KNOP1	0.4245979344174475	0.6715410036958822	0.8890948944069441	0.7694683901798147	is_metastasis
KNSTRN	3.767535510062921	2.112575039477163e-4	7.041409675966412e-6	0.001865513418224987	is_metastasis
KNTC1	0.5289488975109928	0.5973693594627347	7.681357400723806e-6	0.7120424916101481	is_metastasis
KPNA1	1.2846415122559345	0.20025642149819178	0.006005296664948873	0.3234523760643409	is_metastasis
KPNA2	3.6703545142884972	3.0339780288613416e-4	5.2747540331579936e-5	0.002415755560528996	is_metastasis
KPNA3	3.5070386704334746	5.482693309871112e-4	0.17422648750841185	0.003743202911845254	is_metastasis
KPNA4	3.2126097245236194	0.0015106932457212671	6.355918623064483e-4	0.007915970001003487	is_metastasis
KPNA5	-0.7395582236785743	0.4603494010317898	0.8879386690145057	0.5951413241685471	is_metastasis
KPNA6	0.6942542242944268	0.48824866193867567	4.528629362058477e-5	0.6201239001644344	is_metastasis
KPNB1	3.4343817889960606	7.085922585680647e-4	0.38560661101450416	0.004519115939919184	is_metastasis
KPTN	-1.8841236756419935	0.06085510093359659	0.9982697825824755	0.13124698719755368	is_metastasis
KRAS	5.137926980886085	6.077631662787763e-7	2.4928354847927217e-6	2.8003612543070245e-5	is_metastasis
KRBA1	-3.388111511597378	8.325228271734171e-4	6.39533718527969e-9	0.005086638822885612	is_metastasis
KRBA2	-1.2482605995045095	0.2132505172662792	0.04818378884095882	0.339278569442238	is_metastasis
KRBOX1	1.0193610647161309	0.30916670392080037	0.9306265303030481	0.446546016710485	is_metastasis
KRCC1	3.7503574843894207	2.2533594229946029e-4	0.9965610554145724	0.0019528504882765484	is_metastasis
KREMEN1	-5.240765545942395	3.7145569606967997e-7	1.107407919604535e-13	2.0329280730635198e-5	is_metastasis
KRI1	-2.170412281048155	0.031036580674520097	0.025488176081506834	0.07834045747662205	is_metastasis
KRIT1	-0.42354206333858346	0.6723098704684125	3.9354165351392133e-4	0.7698793148026816	is_metastasis
KRR1	4.07574225099972	6.388985936967279e-5	9.931644224874053e-6	7.881219414815745e-4	is_metastasis
KRT10	3.902268182566889	1.263674544145448e-4	0.18443640809725184	0.001276329367906561	is_metastasis
KRT17	-2.3297798231196345	0.02071584466609211	0.9620214553661042	0.05741074125323269	is_metastasis
KRT18	-2.0730388921990035	0.039322893519346445	5.36970726542449e-7	0.09396440039072738	is_metastasis
KRT19	0.18437291752442828	0.8538892237230591	1.8135709892234865e-6	0.9021843825506446	is_metastasis
KRT222	-0.5717520560906099	0.568084463010424	0.3998926162025511	0.6888829111737537	is_metastasis
KRT7	0.36602143272027493	0.7146976370977025	0.35773802765212753	0.8029543790435677	is_metastasis
KRT8	-1.9537168011022392	0.051990815496557596	8.342784845026865e-6	0.11600984747335545	is_metastasis
KRT80	1.4933249668262722	0.13677200582682458	2.0177444422504544e-7	0.24285974877700742	is_metastasis
KRT86	-0.8277104134398263	0.40874805969357986	0.2144374089043243	0.5457188542807628	is_metastasis
KRTCAP2	0.43797448501827413	0.6618306184845972	0.06487084581199606	0.761679707637339	is_metastasis
KRTCAP3	-1.1124537095528175	0.2671463078622142	0.02418359393699553	0.40194033964360654	is_metastasis
KSR1	-2.350370632697529	0.0196314010130014	2.2828216145459046e-8	0.055383692767948	is_metastasis
KTI12	1.7442741872728538	0.08249532304992876	2.592224140815072e-11	0.16506078524372877	is_metastasis
KTN1	1.3846909337298063	0.16753707023924044	3.152516983984797e-8	0.28286780243669435	is_metastasis
KXD1	2.025821032674628	0.043979616640501235	0.011372640501264923	0.10188551057651804	is_metastasis
KY	-2.4655785753856745	0.014437269671494633	0.08385535551590086	0.04367057578438394	is_metastasis
KYNU	0.9754806744455861	0.33038362187072556	0.2320299824916992	0.4680462266293413	is_metastasis
L1TD1	-3.495717239347541	5.707838729767977e-4	0.06012698020328042	0.0038506776332691748	is_metastasis
L2HGDH	-2.581544431054606	0.010479208940736486	0.39319794548064846	0.034156609012742194	is_metastasis
L3HYPDH	-2.4970874261280835	0.013248061316389228	1.2165336863093877e-9	0.0410855756177061	is_metastasis
L3MBTL1	-1.8482419651523483	0.06589737320934513	0.05049258004676684	0.1393669284613977	is_metastasis
L3MBTL2	-2.148332670456516	0.032770039871195505	0.002760966931852569	0.08161857334941335	is_metastasis
L3MBTL3	0.3554341800509576	0.722601826724312	1.6397843524140686e-5	0.8088806912357988	is_metastasis
L3MBTL4	-3.129134158656068	0.001988394853521327	3.424112455481133e-5	0.009714925720318733	is_metastasis
LACC1	5.466322520595547	1.231257969086234e-7	4.4608755983581003e-5	9.139125627011838e-6	is_metastasis
LACTB	3.1218044206910727	0.002036404126911576	0.24164607037429106	0.009890665288242118	is_metastasis
LACTB2	2.408349536410522	0.016841474855802792	9.547426532243973e-5	0.049071734412698194	is_metastasis
LAD1	-0.9708679749043656	0.33267062052033924	0.20312022266829916	0.4704365710312659	is_metastasis
LAG3	-0.2341539335750261	0.8150812751072453	1.8801880123911074e-6	0.8752717016133778	is_metastasis
LAIR1	-1.5955867710951066	0.11200364004055935	1.4437789380493346e-9	0.2095800950666178	is_metastasis
LAIR2	2.1377860426717192	0.033627093775927715	1.1992930525907905e-8	0.08321320787173139	is_metastasis
LAMA1	-2.8896200167227213	0.0042393980998136	2.1037108694167794e-7	0.01714703556842396	is_metastasis
LAMA2	1.5828772980092263	0.11487298662184299	0.016859038774313436	0.21342191725005566	is_metastasis
LAMA3	-2.8222234509903013	0.005202014263021865	1.853018670356089e-8	0.020099775613392604	is_metastasis
LAMA4	-2.0281250177080703	0.043741971545623606	3.746118635524282e-15	0.10148482389487436	is_metastasis
LAMA5	-0.2169139914692588	0.8284745836048121	0.004199650006623954	0.8845414835916784	is_metastasis
LAMB1	-0.556285599645288	0.5785759001898734	0.29812053189052073	0.6970898427643722	is_metastasis
LAMB2	-1.8387432323495911	0.06728875336626473	0.19962632758577828	0.1416816578484429	is_metastasis
LAMB2P1	1.244589902938126	0.21459484609245635	0.9870400316569696	0.3410331150056819	is_metastasis
LAMB3	-2.727410081926084	0.006893783395769332	0.0010957952441322412	0.024907937960149173	is_metastasis
LAMC1	-1.1330599238427284	0.25841128823972226	6.814177577021933e-5	0.39204549155956575	is_metastasis
LAMC2	0.04867180976378359	0.9612246011960724	0.0021488555977395804	0.9754557545557383	is_metastasis
LAMC3	0.5184646568712962	0.6046504842198752	8.359853796793716e-7	0.717692067685326	is_metastasis
LAMP1	3.750239907813566	2.254352900772503e-4	0.17212225995968175	0.0019528504882765484	is_metastasis
LAMP3	-2.7554248661132057	0.006348314496535062	0.001138426787204546	0.02343780393498548	is_metastasis
LAMP5	-0.11344610947942028	0.9097794100445156	0.005432084186233394	0.9420926005452458	is_metastasis
LAMTOR1	1.005797775433465	0.31560787655598677	0.732675437282444	0.45339665971462	is_metastasis
LAMTOR2	-0.38502447895600694	0.7005879018017345	0.047974104166502676	0.7926860941516277	is_metastasis
LAMTOR3	3.444090388272189	6.84881346423828e-4	0.01286553463112152	0.004399404192913392	is_metastasis
LAMTOR4	1.632679493320113	0.1040069173915728	0.47146341612814907	0.1980590035318131	is_metastasis
LAMTOR5	3.641968825607252	3.3676593624189433e-4	2.3656106567529146e-9	0.0026012773630938444	is_metastasis
LAMTOR5-AS1	0.17295823271160826	0.862841845992778	0.5643227533266358	0.9088357456229278	is_metastasis
LANCL1	3.203494351884932	0.0015571297597694008	4.7545331493628365e-8	0.00811017049352414	is_metastasis
LANCL2	0.8600289407165655	0.39070088415945514	0.9488049769391174	0.5288922326515134	is_metastasis
LAP3	3.6569632436669886	3.187312129948983e-4	0.0018826175504677608	0.002496109111196874	is_metastasis
LAPTM4A	4.146349113359262	4.808946848571336e-5	7.028073962775238e-13	6.379466763925829e-4	is_metastasis
LAPTM4B	2.804949474969417	0.005478844433984317	0.06809856448495566	0.020902805568186588	is_metastasis
LAPTM5	1.1758921138376728	0.24097569880101358	1.1988268433023646e-11	0.37211033104443475	is_metastasis
LARP1	-3.7371619989114375	2.367477011355835e-4	9.487995792707128e-4	0.0020101515491284315	is_metastasis
LARP1B	-0.5214354244678311	0.6025832691549434	4.4005719876148965e-15	0.7161413820779229	is_metastasis
LARP4	2.432788354718527	0.015774569555735536	1.332047398037893e-6	0.046701610068431175	is_metastasis
LARP4B	1.3111790690241805	0.19115183669358887	0.7060700485678842	0.3119583835082611	is_metastasis
LARP6	-2.898066772953766	0.004130978907875472	0.9993876986305892	0.01682903121154116	is_metastasis
LARP7	2.952936234734688	0.0034861917992944818	0.08618220884674897	0.014808973587857424	is_metastasis
LARS2	0.3102956670225752	0.7566272332024623	0.765658003228335	0.8355029743347749	is_metastasis
LARS2-AS1	-3.428037803114548	7.244984212684026e-4	0.05382647013470415	0.004601852320427281	is_metastasis
LASP1	0.5017251173183662	0.6163581000360754	0.8934341717798308	0.726202617655096	is_metastasis
LAT	-0.7055244366416251	0.48122357032473706	4.071785963818181e-10	0.6140873757781552	is_metastasis
LAT2	-0.29562203090734834	0.7677950657346908	3.7060907437688756e-7	0.8417132242370989	is_metastasis
LATS1	1.036046069562136	0.30130785486982276	2.9343195666268402e-5	0.4388417165420857	is_metastasis
LATS2	-1.8654838612007705	0.06343277331462036	0.12763660693153878	0.13548205504849725	is_metastasis
LAX1	-2.1482917234542582	0.032773330603234375	1.4908612434454232e-13	0.08161857334941335	is_metastasis
LAYN	-4.010867194319984	8.26729018140056e-5	1.9348051336216603e-7	9.506037244411719e-4	is_metastasis
LBH	3.378885546283096	8.595386831021355e-4	2.1371937052837451e-16	0.005203171622782205	is_metastasis
LBP	-1.2194723514846582	0.22395899710927292	0.009287512749489656	0.35253597827051697	is_metastasis
LBR	6.075584220946421	5.314290946320326e-9	9.896047595790151e-5	9.424878025572816e-7	is_metastasis
LBX2	-3.4776752916587634	6.084623866895693e-4	2.3482911991790606e-6	0.004033562863876393	is_metastasis
LBX2-AS1	-2.928066833465272	0.0037660688034718186	2.7543873482678626e-7	0.015723504288888846	is_metastasis
LCA5	-0.2854235449262766	0.7755857916032844	0.5057825185119887	0.8470315861581232	is_metastasis
LCA5L	-2.561490242438925	0.011085054873155724	1.1120759812788174e-4	0.03572722547568108	is_metastasis
LCAT	-0.3084120360119594	0.7580580258761407	0.22809163068940153	0.8365666492402015	is_metastasis
LCK	0.9347553902548306	0.3509300096265373	2.455484874902387e-14	0.48833465417627936	is_metastasis
LCLAT1	0.5632849232974932	0.5738093629838561	3.813177551241661e-10	0.6934373483168427	is_metastasis
LCMT1	3.4217738971751244	7.405309410263205e-4	1.5575055292492748e-5	0.0046784326117636004	is_metastasis
LCMT2	5.457451965066206	1.2867056031579918e-7	2.942772053469405e-6	9.317068264918382e-6	is_metastasis
LCN2	-1.7345545686398434	0.08420773552676766	1.6799825471733094e-9	0.1676557498643431	is_metastasis
LCOR	1.5833426009199254	0.11476692076368722	2.3971486010763148e-8	0.21336299807894332	is_metastasis
LCORL	2.469654000453645	0.01427829777360161	0.9880012843351929	0.043328941449227325	is_metastasis
LCP1	1.7294093776121218	0.0851258791982856	4.524581712002801e-14	0.16903071498801753	is_metastasis
LCP2	1.2588149515451958	0.2094192871115115	8.523682218838899e-16	0.3345779966072123	is_metastasis
LCTL	-2.9695896698811453	0.0033095701372213757	0.9899895635192113	0.01425939738948009	is_metastasis
LDB1	-3.199966020045965	0.0015754567665210587	0.011344975381070944	0.008169463658934025	is_metastasis
LDB2	-0.3777784841458716	0.7059560997874221	4.852033658829108e-14	0.7965558677479943	is_metastasis
LDB3	-1.0307751335401212	0.30376795628053976	4.7924456098204834e-8	0.4412247940087997	is_metastasis
LDHA	1.2558965846912529	0.21047359908547225	0.9963316139968188	0.3358064654335444	is_metastasis
LDHAL6B	-3.3179089561702035	0.0010597213287187662	0.7001350213566717	0.006043321955375193	is_metastasis
LDHB	1.7737532370693503	0.07747479986279661	0.004599193687226505	0.15754883300170416	is_metastasis
LDHC	-3.4595269973505003	6.487044782776671e-4	0.9999999590269216	0.004232766743660194	is_metastasis
LDHD	0.7187949983231232	0.4730231153678264	0.018510721873473884	0.6060804915419505	is_metastasis
LDLR	1.1825821954727285	0.23823977409774114	0.2836352927466339	0.3692180452486121	is_metastasis
LDLRAD3	-1.2636440695475675	0.20768314919958505	0.6043234169392058	0.33240603793903206	is_metastasis
LDLRAD4	0.061930726252801285	0.9506737191124841	1.5537580076689127e-5	0.9689111420413615	is_metastasis
LDLRAD4-AS1	-4.120760116119001	5.332770142019646e-5	0.004656562152763056	6.870879850639042e-4	is_metastasis
LDLRAP1	-2.46346967413522	0.014552595929679859	8.811123215744253e-16	0.043897170375364156	is_metastasis
LEAP2	-1.0749068034948939	0.28358332594195174	0.4670069272734239	0.420255726521868	is_metastasis
LEF1	0.5557584979299313	0.578935613555731	4.5158437926839764e-11	0.6972733333338005	is_metastasis
LEFTY1	-1.1801522171688088	0.23920268108540013	0.0036745312103991226	0.3702633037629741	is_metastasis
LEKR1	-1.3431078651569082	0.1806085172856771	1.9120571742062022e-11	0.29914278757463464	is_metastasis
LEMD1-AS1	-0.8514883867582397	0.3954156634810607	0.9269139540601693	0.533212603223434	is_metastasis
LEMD2	-1.4052283254084292	0.16135121000664668	0.9963524508291928	0.27538729424560027	is_metastasis
LEMD3	1.7737212656460517	0.07748010597477577	0.930690430877216	0.15754883300170416	is_metastasis
LENG1	1.2827543591890365	0.2009158096141906	0.8778779109467225	0.32418366263882653	is_metastasis
LENG8	-2.9535546148451535	0.0034794819848127144	0.008401634157619317	0.014793822832145597	is_metastasis
LENG9	0.2442327276755555	0.8072761525060332	0.17537234739486615	0.8696017144785771	is_metastasis
LEO1	0.7149851818242626	0.4753694124440918	0.6967137863538941	0.608155848845753	is_metastasis
LEPR	0.5187949081913974	0.6044205199364177	0.9578853948617578	0.7174794234133852	is_metastasis
LEPROT	2.7149900208575692	0.007148902015946773	0.035998583408533694	0.025568008223193626	is_metastasis
LEPROTL1	3.2792776155789203	0.0012081796980569022	4.325817107768511e-4	0.0066926235137557705	is_metastasis
LETM1	-2.6486901259065863	0.00866070059320953	0.8409618626558029	0.029538428110173567	is_metastasis
LETM2	2.033942296340998	0.043157639661782245	0.7281835334299938	0.1004479737225791	is_metastasis
LETMD1	1.0972726581404029	0.2737109735489297	1.9525024934650723e-6	0.40888832558745025	is_metastasis
LFNG	-1.5713481740276913	0.11752592866577345	0.8757032826229997	0.21720760638229333	is_metastasis
LGALS1	2.6298363043514006	0.009140255937774518	3.062062511848032e-4	0.03076784329362908	is_metastasis
LGALS12	-1.1600439589939007	0.24727695433871888	1.0203631349716147e-4	0.37915383490165677	is_metastasis
LGALS2	0.6828931907736631	0.49538634554151817	0.49322008804770534	0.6264984504295779	is_metastasis
LGALS3	-0.7696590653258051	0.44232031822956164	1.3088046168433e-6	0.5777044578116187	is_metastasis
LGALS3BP	-1.3266861777773336	0.18597556864508472	0.005550205204509191	0.30586241413255255	is_metastasis
LGALS4	-0.66905882826723	0.5041531177753458	3.594328751505804e-5	0.6340644894440084	is_metastasis
LGALS8	0.21674996378232456	0.8286022609467203	0.013107204502270682	0.8846109121856714	is_metastasis
LGALS8-AS1	-0.17574221324680755	0.8606566674403995	0.04264449870416059	0.9073071632267016	is_metastasis
LGALS9	0.23132925156846598	0.817272093121248	3.3914042111039623e-9	0.8768240980831261	is_metastasis
LGALSL	2.3050386218270336	0.022088133893218575	0.008261318965524655	0.06018328798788343	is_metastasis
LGI2	-1.0577486770605236	0.2913196404561922	2.9637557329351746e-4	0.42864300352278556	is_metastasis
LGI4	-0.6409456226728816	0.5222191041215838	0.22516545085467007	0.6503557726403919	is_metastasis
LGMN	1.8486453330677788	0.06583881998748503	0.5098399336783928	0.1392946058627742	is_metastasis
LGR4	4.49392228000854	1.1254320766262524e-5	4.7510509869918944e-8	2.2194275030674142e-4	is_metastasis
LHFPL2	2.5869534909963523	0.010320960007269968	1.0546898620704089e-6	0.033785965517214425	is_metastasis
LHFPL3-AS1	-0.6780955287061858	0.498417288365105	0.1312678583778966	0.6291482309775865	is_metastasis
LHFPL3-AS2	-1.048991347141787	0.2953227393666998	0.9988385016964341	0.4327926393209965	is_metastasis
LHPP	2.3007513450094192	0.02233385646810585	0.6100811750289089	0.060656675000895284	is_metastasis
LHX4	-1.5061318321483195	0.13345488142399167	0.3208092078833776	0.2387107835959922	is_metastasis
LHX6	0.05044979256411582	0.9598093200591884	1.3173077322790233e-17	0.9747200517286925	is_metastasis
LIAS	-2.678184380762647	0.007955798463938351	6.542781073712419e-4	0.027655311253276593	is_metastasis
LIF	-0.7014642806103086	0.4837479956262628	0.7553556901966032	0.6162506043163867	is_metastasis
LIFR	1.1482759421891375	0.25209046354342207	0.9993131086887143	0.38460479148926197	is_metastasis
LIFR-AS1	0.24794697013270045	0.8044046242823513	0.027840740191612635	0.8674349545491675	is_metastasis
LIG1	0.23044964183427935	0.8179546111880458	0.9932014395641202	0.8771207220016645	is_metastasis
LIG3	-1.3243230613295336	0.18675756844851174	0.006392759435827379	0.30673686943038103	is_metastasis
LIG4	4.144310981445593	4.848799521499191e-5	0.7512528478923386	6.410585135165597e-4	is_metastasis
LILRA1	-1.0783412448031529	0.28205177461518904	0.0063871491782937885	0.41849932942782525	is_metastasis
LILRA2	1.5752981862055162	0.11661160050535879	0.9819431049021791	0.21588401296722556	is_metastasis
LILRA4	0.27977716006153985	0.779908977707303	0.9241849329797909	0.850174844841127	is_metastasis
LILRA5	-0.9582973943753658	0.338955284902381	3.713758096456169e-5	0.47684099254029655	is_metastasis
LILRA6	-0.43955240792179395	0.6606888898782486	0.007081301873500018	0.7610480604569155	is_metastasis
LILRB1	-1.1463194446884548	0.2528970695673481	2.6825161170686624e-13	0.385418955455041	is_metastasis
LILRB2	-2.045553451587819	0.04197943435583662	8.960241568419777e-13	0.09854523908635297	is_metastasis
LILRB3	-1.9308819241153723	0.054771201572871596	4.322991189921653e-4	0.12090136633900615	is_metastasis
LILRB4	-0.028923999608275883	0.976951189595157	1.4216251500905947e-4	0.9847623355999157	is_metastasis
LILRB5	-0.5624492893788837	0.5743774435865203	1.6478734937871172e-12	0.6937139255360248	is_metastasis
LIMA1	-2.887154321490914	0.004271533177962384	2.0999915757607304e-8	0.01723773947523071	is_metastasis
LIMCH1	2.993973653646041	0.0030657293622312278	5.905924415795206e-8	0.013489591335215	is_metastasis
LIMD1	-0.24931748336563608	0.803345731471804	1.0859025662821315e-5	0.8667181332257267	is_metastasis
LIMD2	-1.339365910535357	0.1818211845743632	6.102338117920551e-14	0.30048163930126504	is_metastasis
LIMK1	-0.6424867702372777	0.5212201295422343	0.020321014505522983	0.6496273483216831	is_metastasis
